num_date_time,answer
2_20220825 16,2155.033924910153
2_20220825 17,2226.8353504241754
2_20220825 18,2185.725754626729
2_20220825 19,2057.919705011842
2_20220825 20,1958.621648501293
2_20220825 21,1725.0651262158935
2_20220825 22,1004.400612461641
2_20220825 23,1346.1739781915498
2_20220826 00,1299.013988238895
2_20220826 01,1295.2592884350715
2_20220826 02,1289.7713955212912
2_20220826 03,1281.621164549316
2_20220826 04,1248.2878930157258
2_20220826 05,1145.783497883587
2_20220826 06,1166.8050018967165
2_20220826 07,1072.4514373307911
2_20220826 08,1766.3708636847502
2_20220826 09,2002.392937839099
2_20220826 10,2171.4606241974866
2_20220826 11,2153.404961282809
2_20220826 12,2076.6892176051497
2_20220826 13,2093.0685068739454
2_20220826 14,2098.517704747187
2_20220826 15,2183.077181481946
2_20220826 16,2121.1356369854307
2_20220826 17,2020.4422687042695
2_20220826 18,2033.0376079639848
2_20220826 19,1886.0784387118101
2_20220826 20,1905.0782910456405
2_20220826 21,1693.7580160630305
2_20220826 22,1045.9928374748242
2_20220826 23,1334.6413923604332
2_20220827 00,1314.1376450208456
2_20220827 01,1307.4601496005434
2_20220827 02,1291.4057358548075
2_20220827 03,1278.9769807814298
2_20220827 04,1271.397765063584
2_20220827 05,1218.2351871997935
2_20220827 06,1275.8159914409532
2_20220827 07,1064.9327440158395
2_20220827 08,1496.617130826858
2_20220827 09,1621.2862490650036
2_20220827 10,1748.456383291861
2_20220827 11,1753.7138242483584
2_20220827 12,1860.039697459019
2_20220827 13,1921.1058172692474
2_20220827 14,1955.3905515242159
2_20220827 15,1991.9133009965576
2_20220827 16,1971.9387594846062
2_20220827 17,1955.238351304419
2_20220827 18,1885.5930532378716
2_20220827 19,1653.3372888074125
2_20220827 20,1522.0583233287728
2_20220827 21,1342.5768062492343
2_20220827 22,890.4688417049048
2_20220827 23,1267.2662358547411
2_20220828 00,1251.6722863194757
2_20220828 01,1255.9346854982127
2_20220828 02,1270.083630400363
2_20220828 03,1204.1938264154398
2_20220828 04,1174.7428449090223
2_20220828 05,1175.9524321763963
2_20220828 06,1161.1904243741503
2_20220828 07,989.7267971351871
2_20220828 08,1274.8271186753343
2_20220828 09,1522.1032302441406
2_20220828 10,1694.2928748252573
2_20220828 11,1734.486652344067
2_20220828 12,1821.059490171882
2_20220828 13,1888.0491508072319
2_20220828 14,1912.6059958309716
2_20220828 15,1954.536255384241
2_20220828 16,1981.8118530355528
2_20220828 17,1934.9608151492193
2_20220828 18,1810.7519451327687
2_20220828 19,1577.585836056693
2_20220828 20,1403.9156539381831
2_20220828 21,1206.1884953451358
2_20220828 22,868.9245019738732
2_20220828 23,1266.3677180829827
2_20220829 00,1224.7452732330123
2_20220829 01,1228.9554370581784
2_20220829 02,1217.9270887917644
2_20220829 03,1200.17150232694
2_20220829 04,1189.3702562957917
2_20220829 05,1172.5470317873137
2_20220829 06,1211.8056788817569
2_20220829 07,1103.7479826667839
2_20220829 08,1232.9379863826146
2_20220829 09,1249.4732183253848
2_20220829 10,1254.9802181047355
2_20220829 11,1227.396449895034
2_20220829 12,1217.9923757239321
2_20220829 13,1285.8515584893864
2_20220829 14,1206.9916554549557
2_20220829 15,1274.4087448554287
2_20220829 16,1212.4113958316536
2_20220829 17,1158.6903144224632
2_20220829 18,1029.7873985325386
2_20220829 19,1068.4374258415978
2_20220829 20,1049.3773978935355
2_20220829 21,1013.2498500894583
2_20220829 22,894.5542304328873
2_20220829 23,1176.165161981145
2_20220830 00,1185.152304325653
2_20220830 01,1186.301133670052
2_20220830 02,1216.8334475579763
2_20220830 03,1178.3713064337214
2_20220830 04,1161.8443576407547
2_20220830 05,1144.9700030653335
2_20220830 06,1147.674344849439
2_20220830 07,1069.39772198496
2_20220830 08,1529.470401085844
2_20220830 09,1753.0319722333647
2_20220830 10,1883.2232355120686
2_20220830 11,1872.940014996205
2_20220830 12,1913.7490039211195
2_20220830 13,1979.5042484488495
2_20220830 14,1993.983922624587
2_20220830 15,2020.5825112653472
2_20220830 16,2018.142509859657
2_20220830 17,2009.8995689124126
2_20220830 18,2018.500590317283
2_20220830 19,1901.182970319168
2_20220830 20,1810.3823471513424
2_20220830 21,1601.0409994020124
2_20220830 22,1079.0526537447788
2_20220830 23,1281.220467359545
2_20220831 00,1274.470768572749
2_20220831 01,1276.1461461530773
2_20220831 02,1268.683150102355
2_20220831 03,1255.0074149551301
2_20220831 04,1220.9259208116114
2_20220831 05,1173.2299851987395
2_20220831 06,1201.4964391856981
2_20220831 07,1081.495696901583
2_20220831 08,1690.2889749388337
2_20220831 09,1876.0480901039937
2_20220831 10,2049.054392674842
2_20220831 11,2036.2707186428588
2_20220831 12,2061.886565153335
2_20220831 13,2116.8939757023004
2_20220831 14,2156.221257265972
2_20220831 15,2166.6145879107376
2_20220831 16,2182.44739635513
2_20220831 17,2125.022100221018
2_20220831 18,2003.435486586565
2_20220831 19,1894.6540332786835
2_20220831 20,1820.711532309403
2_20220831 21,1601.449769698796
2_20220831 22,996.3508696449007
2_20220831 23,1310.4232368475075
3_20220825 00,931.4273111549285
3_20220825 01,920.8869838385995
3_20220825 02,876.762534235734
3_20220825 03,842.2779504994089
3_20220825 04,831.7099754022119
3_20220825 05,865.283957543217
3_20220825 06,954.9869794180305
3_20220825 07,1058.5318259156338
3_20220825 08,1188.277449769085
3_20220825 09,1333.0170238445667
3_20220825 10,1402.5240624698047
3_20220825 11,1441.1395806777966
3_20220825 12,1491.7248255592415
3_20220825 13,1552.4293141177418
3_20220825 14,1704.0178781287543
3_20220825 15,1695.7170343796042
3_20220825 16,1840.5680584177735
3_20220825 17,1827.7233372123499
3_20220825 18,2017.3284293119373
3_20220825 19,2281.309437577685
3_20220825 20,2158.3316183407696
3_20220825 21,1576.8241473187943
3_20220825 22,1164.9818208685695
3_20220825 23,966.172906635602
3_20220826 00,907.7575398337549
3_20220826 01,863.986116943955
3_20220826 02,848.6394803293156
3_20220826 03,826.228429474428
3_20220826 04,833.974854288495
3_20220826 05,858.03519940136
3_20220826 06,916.1285632157145
3_20220826 07,1053.7520351773364
3_20220826 08,1114.2894847147886
3_20220826 09,1249.536833044003
3_20220826 10,1272.429077758294
3_20220826 11,1387.5208309911113
3_20220826 12,1383.8338041223426
3_20220826 13,1472.6103237792765
3_20220826 14,1559.6232863309178
3_20220826 15,1793.9365650450688
3_20220826 16,1910.0687967340812
3_20220826 17,1922.9935192084356
3_20220826 18,2411.396858200818
3_20220826 19,2433.788184453361
3_20220826 20,2498.2319575327983
3_20220826 21,1886.4098786750253
3_20220826 22,1296.8966961125045
3_20220826 23,1068.0728799045223
3_20220827 00,1030.019615589317
3_20220827 01,979.7584456006598
3_20220827 02,912.003339126136
3_20220827 03,858.8066647615186
3_20220827 04,827.0380220403111
3_20220827 05,809.549460479238
3_20220827 06,821.2833264246563
3_20220827 07,905.1313567291191
3_20220827 08,1014.4566023242675
3_20220827 09,1037.6800040535643
3_20220827 10,1076.5745116429478
3_20220827 11,1138.9983153807207
3_20220827 12,1241.7873968736872
3_20220827 13,1302.4209300096102
3_20220827 14,1439.652163682643
3_20220827 15,1608.7549669565697
3_20220827 16,1699.462849574754
3_20220827 17,1878.2270866673787
3_20220827 18,2130.7419799650315
3_20220827 19,2062.4654853700345
3_20220827 20,1907.243877297889
3_20220827 21,1369.4067402626886
3_20220827 22,1078.551162336366
3_20220827 23,988.1851580462908
3_20220828 00,956.2758877448077
3_20220828 01,944.3988602823747
3_20220828 02,932.3518665299163
3_20220828 03,908.7163920141106
3_20220828 04,853.4821150849842
3_20220828 05,840.4263581968403
3_20220828 06,823.3286151979139
3_20220828 07,898.2718089563413
3_20220828 08,966.1179577347026
3_20220828 09,999.5897185902328
3_20220828 10,1048.6959802061442
3_20220828 11,1099.9107130328257
3_20220828 12,1157.4408665656622
3_20220828 13,1267.2346874061898
3_20220828 14,1365.52950749936
3_20220828 15,1539.028083531327
3_20220828 16,1683.3969674649654
3_20220828 17,1844.3551173361577
3_20220828 18,2095.767449032767
3_20220828 19,2120.6777884312814
3_20220828 20,1798.5914745594562
3_20220828 21,1336.011340010642
3_20220828 22,1189.7163029681265
3_20220828 23,1100.1002047705683
3_20220829 00,1056.0338230425787
3_20220829 01,993.7773660316994
3_20220829 02,953.1675790526898
3_20220829 03,871.5672060425522
3_20220829 04,836.3568548312226
3_20220829 05,886.8914419276135
3_20220829 06,898.978748433481
3_20220829 07,981.6469901646601
3_20220829 08,1033.5789552249016
3_20220829 09,1063.3088236507338
3_20220829 10,1074.3520565882939
3_20220829 11,1082.683932399677
3_20220829 12,1070.0978109973312
3_20220829 13,1062.0468106528217
3_20220829 14,1067.5768016843622
3_20220829 15,1083.5140629872371
3_20220829 16,1067.3153554467103
3_20220829 17,1054.2493725923725
3_20220829 18,1024.9891727568395
3_20220829 19,1044.068520880588
3_20220829 20,1030.5868717466358
3_20220829 21,965.422720057977
3_20220829 22,893.5933804249062
3_20220829 23,806.1810993136609
3_20220830 00,830.6901244719844
3_20220830 01,814.8797377502967
3_20220830 02,798.3483184824161
3_20220830 03,791.9816022550156
3_20220830 04,799.6824936407263
3_20220830 05,812.4400736742194
3_20220830 06,914.0734385693147
3_20220830 07,1075.022133942184
3_20220830 08,1116.251441590628
3_20220830 09,1211.9591153384938
3_20220830 10,1253.5361036057545
3_20220830 11,1288.9360355028589
3_20220830 12,1317.6710257757838
3_20220830 13,1363.8191849033528
3_20220830 14,1422.4054613695137
3_20220830 15,1552.366661275404
3_20220830 16,1552.1508857990673
3_20220830 17,1550.833087143459
3_20220830 18,1528.7253789937788
3_20220830 19,1433.8919774083945
3_20220830 20,1376.9566345694227
3_20220830 21,1245.6414056302199
3_20220830 22,1003.6845854360832
3_20220830 23,915.8715243979043
3_20220831 00,887.0571413586113
3_20220831 01,847.6684280976551
3_20220831 02,806.4472817993352
3_20220831 03,805.1926940718195
3_20220831 04,806.5284598005306
3_20220831 05,816.4544406697121
3_20220831 06,859.1128119159713
3_20220831 07,1062.7365604755564
3_20220831 08,1120.2068549715748
3_20220831 09,1217.7959545708543
3_20220831 10,1252.3647148283412
3_20220831 11,1275.864621941147
3_20220831 12,1318.9695535368855
3_20220831 13,1461.2428978192138
3_20220831 14,1561.0129772295488
3_20220831 15,1703.7604823538247
3_20220831 16,1745.1313932718278
3_20220831 17,1868.9346689704626
3_20220831 18,2002.5284404485726
3_20220831 19,2188.8135324979658
3_20220831 20,2024.6022016861318
3_20220831 21,1577.9366100956586
3_20220831 22,1109.6712914906022
3_20220831 23,940.2231335003864
4_20220825 00,686.8621798628403
4_20220825 01,692.740590218179
4_20220825 02,688.5276374170189
4_20220825 03,689.9307959259503
4_20220825 04,703.5246076613855
4_20220825 05,710.7672451241331
4_20220825 06,761.8136500877848
4_20220825 07,876.8502879973292
4_20220825 08,1069.1062332895704
4_20220825 09,1240.044596344907
4_20220825 10,1355.4939006332258
4_20220825 11,1377.518216196672
4_20220825 12,1366.4893566351307
4_20220825 13,1316.440640610379
4_20220825 14,1248.1057830947532
4_20220825 15,1175.1905646503774
4_20220825 16,1188.7718483890837
4_20220825 17,1102.9906331670231
4_20220825 18,974.9280491610906
4_20220825 19,834.798781814951
4_20220825 20,793.1018407515819
4_20220825 21,749.7666608638018
4_20220825 22,742.7979104309254
4_20220825 23,699.2125846414064
4_20220826 00,693.9481886112756
4_20220826 01,689.4700042303734
4_20220826 02,699.1007017904435
4_20220826 03,690.0216382983535
4_20220826 04,704.0040942582231
4_20220826 05,721.97813705251
4_20220826 06,758.8165153746511
4_20220826 07,853.0380395449582
4_20220826 08,1051.430237417612
4_20220826 09,1237.2503892261254
4_20220826 10,1314.296452359071
4_20220826 11,1415.133614237213
4_20220826 12,1395.75040902998
4_20220826 13,1365.4174643003266
4_20220826 14,1328.7064929576545
4_20220826 15,1347.5842448899757
4_20220826 16,1303.0688622977111
4_20220826 17,1159.4740941316609
4_20220826 18,1034.525774902194
4_20220826 19,861.4504017643234
4_20220826 20,814.4864832229329
4_20220826 21,776.6408227417786
4_20220826 22,776.2279865905949
4_20220826 23,735.5561133553313
4_20220827 00,721.0249966849615
4_20220827 01,701.3217322843665
4_20220827 02,706.2683635065903
4_20220827 03,681.0535964639544
4_20220827 04,679.4663112504655
4_20220827 05,701.9420335678383
4_20220827 06,741.9228881968287
4_20220827 07,850.5334471818438
4_20220827 08,1020.1279730042429
4_20220827 09,1167.5386633483108
4_20220827 10,1245.761155398026
4_20220827 11,1253.4265944147694
4_20220827 12,1272.672526506604
4_20220827 13,1255.503534297397
4_20220827 14,1219.471121549684
4_20220827 15,1217.1385515000406
4_20220827 16,1182.8401991974463
4_20220827 17,1089.0945403497706
4_20220827 18,963.0568050417653
4_20220827 19,819.698138408588
4_20220827 20,772.4034561444889
4_20220827 21,747.2416841991435
4_20220827 22,743.0568454336245
4_20220827 23,711.1748845617984
4_20220828 00,683.4855453398291
4_20220828 01,684.7029256222887
4_20220828 02,691.8276362299725
4_20220828 03,693.5625070293536
4_20220828 04,697.4570691508275
4_20220828 05,717.6852665765151
4_20220828 06,758.3679790499838
4_20220828 07,852.821396557816
4_20220828 08,1011.5507860191923
4_20220828 09,1149.7685309427031
4_20220828 10,1223.3482216236896
4_20220828 11,1275.7344525295457
4_20220828 12,1297.306033736464
4_20220828 13,1295.145473632577
4_20220828 14,1253.7659093703767
4_20220828 15,1266.2541099562277
4_20220828 16,1245.8101941930886
4_20220828 17,1163.6683425833894
4_20220828 18,1010.2532844907037
4_20220828 19,845.8104512492688
4_20220828 20,795.6609645880609
4_20220828 21,758.0018528076931
4_20220828 22,747.3882895349157
4_20220828 23,714.8261384630837
4_20220829 00,684.8997914168348
4_20220829 01,682.8782835561179
4_20220829 02,691.1406547093006
4_20220829 03,681.6572610059819
4_20220829 04,684.5441723435422
4_20220829 05,689.5565108666212
4_20220829 06,750.2476425400582
4_20220829 07,856.9163555480202
4_20220829 08,996.6825065565278
4_20220829 09,1116.903378131024
4_20220829 10,1184.7327665467358
4_20220829 11,1213.1513726965895
4_20220829 12,1212.8952463115081
4_20220829 13,1190.556150668822
4_20220829 14,1167.0316072178948
4_20220829 15,1156.5549305161444
4_20220829 16,1129.9116155343913
4_20220829 17,1049.9454409934526
4_20220829 18,946.9331537595759
4_20220829 19,827.871018510858
4_20220829 20,786.8475093333639
4_20220829 21,743.4007000571504
4_20220829 22,745.1018486241198
4_20220829 23,696.8842715868965
4_20220830 00,693.1303906124082
4_20220830 01,694.2301176253071
4_20220830 02,687.0605230842496
4_20220830 03,704.8144457044837
4_20220830 04,727.7714713985978
4_20220830 05,737.6542475452146
4_20220830 06,776.8543982375771
4_20220830 07,867.9038685818128
4_20220830 08,1012.45402587174
4_20220830 09,1115.611270961483
4_20220830 10,1166.6513286758595
4_20220830 11,1182.5510572727806
4_20220830 12,1171.6670238893087
4_20220830 13,1167.5340355198948
4_20220830 14,1131.6890730915193
4_20220830 15,1122.5508908810325
4_20220830 16,1105.784518426156
4_20220830 17,1049.1070343199058
4_20220830 18,960.8315814024533
4_20220830 19,866.282713250847
4_20220830 20,822.4538956705028
4_20220830 21,761.8047732741462
4_20220830 22,754.6548503162155
4_20220830 23,716.3128827447655
4_20220831 00,713.1697263342023
4_20220831 01,703.6703078829587
4_20220831 02,701.7263706656017
4_20220831 03,712.5764682976476
4_20220831 04,716.2541623490703
4_20220831 05,738.8136477645234
4_20220831 06,762.9439015069516
4_20220831 07,854.2251299819927
4_20220831 08,1014.0169811546455
4_20220831 09,1135.5995468252831
4_20220831 10,1215.6423254487086
4_20220831 11,1284.1526241564343
4_20220831 12,1286.9382144270107
4_20220831 13,1249.576370848821
4_20220831 14,1217.648100983653
4_20220831 15,1183.915537079866
4_20220831 16,1153.6513417024996
4_20220831 17,1092.8628378589062
4_20220831 18,962.0062582738722
4_20220831 19,835.156878146861
4_20220831 20,792.2940055973683
4_20220831 21,765.7211478580457
4_20220831 22,744.9344036966685
4_20220831 23,730.7211989677119
5_20220825 00,1822.0126835322683
5_20220825 01,1799.6542342972791
5_20220825 02,1803.2893898540688
5_20220825 03,1780.1611528353217
5_20220825 04,1809.6598479269624
5_20220825 05,1919.6297723151515
5_20220825 06,1994.0810392611832
5_20220825 07,2217.321741435161
5_20220825 08,2734.540596659479
5_20220825 09,3360.5092486513313
5_20220825 10,3510.0029400449794
5_20220825 11,3367.8703014650027
5_20220825 12,3305.480110641672
5_20220825 13,3365.3925605747377
5_20220825 14,3372.3579227590167
5_20220825 15,3309.246005944783
5_20220825 16,3053.809823075322
5_20220825 17,2682.7937321860236
5_20220825 18,2069.4522723660507
5_20220825 19,1819.864935658245
5_20220825 20,1756.36574496719
5_20220825 21,1695.2589677385872
5_20220825 22,1650.891101695128
5_20220825 23,1645.2087506951634
5_20220826 00,1856.5614658796628
5_20220826 01,1868.9572904861177
5_20220826 02,1766.8186243345574
5_20220826 03,1765.6524254051726
5_20220826 04,1808.7482038053033
5_20220826 05,1917.9713020330469
5_20220826 06,1995.3821914236773
5_20220826 07,2179.542421142017
5_20220826 08,2686.243636038847
5_20220826 09,3272.7666935425436
5_20220826 10,3857.167978487176
5_20220826 11,4945.571934070792
5_20220826 12,5520.4782359064775
5_20220826 13,5754.667820161637
5_20220826 14,5371.858236175084
5_20220826 15,5598.987903226153
5_20220826 16,5568.882159474847
5_20220826 17,5609.8550664902305
5_20220826 18,5236.802029721262
5_20220826 19,4433.597094507714
5_20220826 20,4664.173489125414
5_20220826 21,2661.4489420921827
5_20220826 22,1764.9891954673526
5_20220826 23,1697.702578561596
5_20220827 00,1985.9107319440886
5_20220827 01,1962.0203321995962
5_20220827 02,1930.9381478975624
5_20220827 03,1888.0645191596473
5_20220827 04,1901.1418587404935
5_20220827 05,1975.7317487410842
5_20220827 06,1998.1040844696936
5_20220827 07,2174.7800721393833
5_20220827 08,2695.822703651709
5_20220827 09,3086.296903208772
5_20220827 10,3317.639605005524
5_20220827 11,4144.111880212314
5_20220827 12,4901.161984629964
5_20220827 13,4772.292642378593
5_20220827 14,4778.449819164507
5_20220827 15,4508.519661534
5_20220827 16,4850.0025565699625
5_20220827 17,5276.774607300084
5_20220827 18,4534.113489667311
5_20220827 19,4132.865045618174
5_20220827 20,3951.20256300829
5_20220827 21,2571.995693608542
5_20220827 22,1699.998621302225
5_20220827 23,1652.6406580529663
5_20220828 00,1643.179082216207
5_20220828 01,1639.4165425776064
5_20220828 02,1614.0062352205914
5_20220828 03,1609.1511563572578
5_20220828 04,1638.6318096689113
5_20220828 05,1736.962550634046
5_20220828 06,1965.7127169240496
5_20220828 07,2224.903380614018
5_20220828 08,3750.035141591553
5_20220828 09,4094.7377385975
5_20220828 10,4454.119331310115
5_20220828 11,4734.241572229143
5_20220828 12,4790.556225276858
5_20220828 13,5030.065330835159
5_20220828 14,4921.634053717093
5_20220828 15,5314.035949014521
5_20220828 16,5803.83074744247
5_20220828 17,5630.972816255892
5_20220828 18,2858.2001836096897
5_20220828 19,1949.6474677701515
5_20220828 20,1753.1052215216082
5_20220828 21,1646.6854539412934
5_20220828 22,1580.4144714619013
5_20220828 23,1566.3744048467986
5_20220829 00,1827.3113199159332
5_20220829 01,1817.2015996622863
5_20220829 02,1804.7144918396898
5_20220829 03,1789.1294705672376
5_20220829 04,1783.0376549624457
5_20220829 05,1841.4014447593302
5_20220829 06,1828.3922821946257
5_20220829 07,1866.8930364857304
5_20220829 08,1894.8671614548114
5_20220829 09,1917.8411593476837
5_20220829 10,1953.542222912891
5_20220829 11,1948.93321747975
5_20220829 12,1934.188633794467
5_20220829 13,1930.3611659857793
5_20220829 14,1456.649441385115
5_20220829 15,1432.0918461429067
5_20220829 16,1573.6794479524958
5_20220829 17,1907.787758862293
5_20220829 18,1831.307852967356
5_20220829 19,1731.7190001307702
5_20220829 20,1695.3294566718755
5_20220829 21,1667.0016398804826
5_20220829 22,1673.6058142154427
5_20220829 23,1670.0779566258093
5_20220830 00,1860.8033902222974
5_20220830 01,1864.8418412288486
5_20220830 02,1853.2207967935642
5_20220830 03,1845.203177720455
5_20220830 04,1839.058158455744
5_20220830 05,1847.8280129323746
5_20220830 06,1842.631836394804
5_20220830 07,1943.1318597961647
5_20220830 08,2101.3545734276204
5_20220830 09,2133.577216205011
5_20220830 10,2195.194708295972
5_20220830 11,2169.3781689219513
5_20220830 12,2215.8397201740236
5_20220830 13,2222.160449951063
5_20220830 14,1956.636302239743
5_20220830 15,1888.0495646049828
5_20220830 16,1912.958275849243
5_20220830 17,2084.850355387106
5_20220830 18,1877.0930509839386
5_20220830 19,1805.240036213695
5_20220830 20,1763.994342765344
5_20220830 21,1705.4251367254644
5_20220830 22,1676.0297691054736
5_20220830 23,1671.6949221691439
5_20220831 00,1821.9438336750504
5_20220831 01,1837.1988642141073
5_20220831 02,1807.5084984237142
5_20220831 03,1807.7674308114351
5_20220831 04,1822.608427823799
5_20220831 05,1932.1181030063858
5_20220831 06,1995.7814445518022
5_20220831 07,2218.694228851751
5_20220831 08,2397.858108247794
5_20220831 09,2688.1252300994693
5_20220831 10,2705.612775759484
5_20220831 11,2772.7420514009987
5_20220831 12,2687.6379360174187
5_20220831 13,2762.3043754949526
5_20220831 14,2370.646685396703
5_20220831 15,2305.9562677872464
5_20220831 16,2267.6904311388703
5_20220831 17,2397.2039777704986
5_20220831 18,2000.633806505315
5_20220831 19,1804.0413074851906
5_20220831 20,1710.5905398483785
5_20220831 21,1661.663504957462
5_20220831 22,1618.7566322850344
5_20220831 23,1632.3196374992715
6_20220825 00,1191.781106275274
6_20220825 01,1041.639079533864
6_20220825 02,1011.9345465019961
6_20220825 03,1015.5146907687445
6_20220825 04,995.6118930680999
6_20220825 05,1038.5068491675363
6_20220825 06,1236.0520345531315
6_20220825 07,1489.7153031897553
