num_date_time,answer
1_20220830 06,2134.5175583993405
1_20220830 07,2508.458047504722
1_20220830 08,2932.862435944738
1_20220830 09,3211.673718102874
1_20220830 10,3816.494427541491
1_20220830 11,4027.223160200043
1_20220830 12,4012.268911823125
1_20220830 13,4027.4916715495024
1_20220830 14,3997.7553248847953
1_20220830 15,3918.5767206661826
1_20220830 16,3763.769312504351
1_20220830 17,3425.2007937263975
1_20220830 18,2717.838533804795
1_20220830 19,2643.173503138995
1_20220830 20,2506.24973622659
1_20220830 21,2072.147155181615
1_20220830 22,1732.6454991561652
1_20220830 23,2173.78999045383
1_20220831 00,2196.6236521127776
1_20220831 01,2179.037938342838
1_20220831 02,2020.846254637642
1_20220831 03,1948.4420797512491
1_20220831 04,1945.7732477017269
1_20220831 05,2053.7755688521165
1_20220831 06,2184.9843527063845
1_20220831 07,2446.1456092286235
1_20220831 08,2902.1310683045676
1_20220831 09,3243.283300255871
1_20220831 10,3819.2476823863776
1_20220831 11,4044.8694763968792
1_20220831 12,4098.600286113985
1_20220831 13,4119.6681031670105
1_20220831 14,4079.9806544341936
1_20220831 15,3941.3257672365344
1_20220831 16,3854.060624723517
1_20220831 17,3489.443511981258
1_20220831 18,2728.029768171001
1_20220831 19,2585.827698962039
1_20220831 20,2459.432872267697
1_20220831 21,2078.6823230512628
1_20220831 22,1668.760549766853
1_20220831 23,2087.4964971914083
2_20220825 00,1342.588401552711
2_20220825 01,1335.3716868633958
2_20220825 02,1318.557478810948
2_20220825 03,1323.5817614708085
2_20220825 04,1319.5955224945358
2_20220825 05,1301.0030318611593
2_20220825 06,1325.4085894030036
2_20220825 07,1272.1554689967836
2_20220825 08,1886.0913973585764
2_20220825 09,2147.360661944616
2_20220825 10,2353.770783861111
2_20220825 11,2303.33543445563
2_20220825 12,2433.816538821835
2_20220825 13,2378.1022822299205
2_20220825 14,2341.0874065720245
2_20220825 15,2117.788892595954
2_20220825 16,2204.1511904930385
2_20220825 17,2226.8024167434655
2_20220825 18,2298.7711050954936
2_20220825 19,2184.0461779274124
2_20220825 20,1999.530617867424
2_20220825 21,1821.057731357885
2_20220825 22,1091.4864125144202
2_20220825 23,1439.2821259118634
2_20220826 00,1411.544992944995
2_20220826 01,1402.5401933699047
2_20220826 02,1399.6295412321738
2_20220826 03,1382.1992920487803
2_20220826 04,1374.469865106962
2_20220826 05,1332.6293774865485
2_20220826 06,1344.831276092418
2_20220826 07,1304.8396872182234
2_20220826 08,1899.9754104408116
2_20220826 09,2136.3789352779286
2_20220826 10,2281.9129727789186
2_20220826 11,2370.06787184088
2_20220826 12,2176.7873402021132
2_20220826 13,2201.1463483029975
2_20220826 14,2103.039955201102
2_20220826 15,2191.3360866156854
2_20220826 16,2121.3712280253394
2_20220826 17,1979.970350070672
2_20220826 18,1953.5075159392218
2_20220826 19,1829.9315137220958
2_20220826 20,1979.618374975746
2_20220826 21,1691.0442587231578
2_20220826 22,1104.4765009166817
2_20220826 23,1366.83806617654
2_20220827 00,1369.9944943466605
2_20220827 01,1355.831211697637
2_20220827 02,1384.1980237635487
2_20220827 03,1360.417911157241
2_20220827 04,1361.1154648627894
2_20220827 05,1329.1571450408526
2_20220827 06,1428.8568131316479
2_20220827 07,1361.4969508516324
2_20220827 08,1821.8921776592006
2_20220827 09,1907.024387536267
2_20220827 10,1986.330077850248
2_20220827 11,2023.1257119563534
2_20220827 12,2132.8973940044543
2_20220827 13,2140.1299159688697
2_20220827 14,2160.501953682934
2_20220827 15,2192.5284006059705
2_20220827 16,2149.4619824454453
2_20220827 17,2097.4668682427287
2_20220827 18,1972.7949307994982
2_20220827 19,1771.8755115279464
2_20220827 20,1665.0683895068307
2_20220827 21,1400.596937208578
2_20220827 22,1043.4695474677214
2_20220827 23,1398.9843989824274
2_20220828 00,1367.4546011468565
2_20220828 01,1374.934395662855
2_20220828 02,1381.831855972366
2_20220828 03,1379.3168933407771
2_20220828 04,1356.0891728754327
2_20220828 05,1345.6390634951779
2_20220828 06,1350.0032161236254
2_20220828 07,1199.2241200159674
2_20220828 08,1490.180713414634
2_20220828 09,1680.016815858071
2_20220828 10,1774.6446642048604
2_20220828 11,1769.8647930917277
2_20220828 12,1871.7371517872264
2_20220828 13,1933.423319430546
2_20220828 14,1958.1676976523343
2_20220828 15,1958.407150928333
2_20220828 16,1954.7472692148378
2_20220828 17,1838.3467822329183
2_20220828 18,1748.448500202734
2_20220828 19,1583.2907102955974
2_20220828 20,1320.0093244558414
2_20220828 21,1268.2009591951303
2_20220828 22,950.3155046375651
2_20220828 23,1315.075810852863
2_20220829 00,1300.3777599624223
2_20220829 01,1298.168680239905
2_20220829 02,1285.2541330268903
2_20220829 03,1296.8855579362428
2_20220829 04,1325.6503987673727
2_20220829 05,1320.266743041214
2_20220829 06,1301.723957242319
2_20220829 07,1278.0501149023387
2_20220829 08,1409.3892276568565
2_20220829 09,1404.2677464041874
2_20220829 10,1531.9753091630503
2_20220829 11,1536.9910044191456
2_20220829 12,1517.7814615560308
2_20220829 13,1623.662976645556
2_20220829 14,1555.8701514417583
2_20220829 15,1610.1875905384218
2_20220829 16,1576.6913374833148
2_20220829 17,1520.038454986424
2_20220829 18,1479.4911437732687
2_20220829 19,1495.4356489710522
2_20220829 20,1406.8971218812349
2_20220829 21,1297.0368456294186
2_20220829 22,1081.6153670455426
2_20220829 23,1382.3406011111272
2_20220830 00,1391.3112301280632
2_20220830 01,1384.8568958389249
2_20220830 02,1392.099721353139
2_20220830 03,1360.6314931553127
2_20220830 04,1343.2143632435063
2_20220830 05,1335.5677503220534
2_20220830 06,1342.6799511783488
2_20220830 07,1293.0062215831754
2_20220830 08,1731.6102071378489
2_20220830 09,1926.857521457339
2_20220830 10,2029.00856709604
2_20220830 11,1972.296326649518
2_20220830 12,2060.754999451806
2_20220830 13,2135.1326841323885
2_20220830 14,2115.966303641794
2_20220830 15,2152.1991012057606
2_20220830 16,2150.7615143349444
2_20220830 17,2157.1929055220667
2_20220830 18,2192.861000599735
2_20220830 19,2098.178690205871
2_20220830 20,1939.451913527642
2_20220830 21,1771.1510696413031
2_20220830 22,1298.2975141309803
2_20220830 23,1445.4321477829533
2_20220831 00,1416.449868928543
2_20220831 01,1391.6798570423975
2_20220831 02,1393.322609635635
2_20220831 03,1377.6438326047403
2_20220831 04,1348.8031736217408
2_20220831 05,1327.1527980530466
2_20220831 06,1347.7202417236913
2_20220831 07,1306.608706724329
2_20220831 08,1809.540889160727
2_20220831 09,1962.997333722272
2_20220831 10,2164.721869149466
2_20220831 11,2079.6655133126505
2_20220831 12,2125.318605012801
2_20220831 13,2202.529131773222
2_20220831 14,2216.0286700052397
2_20220831 15,2266.7952129281684
2_20220831 16,2304.980085894185
2_20220831 17,2164.318435345702
2_20220831 18,1989.4019624258415
2_20220831 19,2025.6724236775517
2_20220831 20,1994.4304125797494
2_20220831 21,1702.949344250747
2_20220831 22,1124.3414343948414
2_20220831 23,1391.6560630623821
3_20220825 00,998.6226339529056
3_20220825 01,1026.3037806921063
3_20220825 02,997.3605722483485
3_20220825 03,937.6203294194182
3_20220825 04,924.2520109700162
3_20220825 05,935.691167514456
3_20220825 06,1002.1667673343981
3_20220825 07,1077.430361102446
3_20220825 08,1183.4510984016129
3_20220825 09,1309.0581393147386
3_20220825 10,1398.5883545472982
3_20220825 11,1430.522994384138
3_20220825 12,1478.4779454209424
3_20220825 13,1528.6066923050362
3_20220825 14,1652.183205760443
3_20220825 15,1621.8723718702302
3_20220825 16,1789.795714585521
3_20220825 17,1815.087374461436
3_20220825 18,2105.3857382372225
3_20220825 19,2405.2690018533644
3_20220825 20,2278.374133959882
3_20220825 21,1867.3072254126212
3_20220825 22,1297.425933554536
3_20220825 23,1038.8990051425205
3_20220826 00,997.5760569464761
3_20220826 01,973.8164636744407
3_20220826 02,970.7868318189367
3_20220826 03,944.6006639377658
3_20220826 04,917.7574620919961
3_20220826 05,932.738268597005
3_20220826 06,965.6221009488185
3_20220826 07,1102.9893431025132
3_20220826 08,1176.3695974710479
3_20220826 09,1289.2554210955789
3_20220826 10,1287.5478927320369
3_20220826 11,1371.553268920165
3_20220826 12,1331.8299135170728
3_20220826 13,1437.5169101597887
3_20220826 14,1550.180948749465
3_20220826 15,1787.579619271125
3_20220826 16,1907.3395550564458
3_20220826 17,1927.9906806734525
3_20220826 18,2435.877385005538
3_20220826 19,2586.44181576941
3_20220826 20,2621.920973719648
3_20220826 21,2091.2032904227344
3_20220826 22,1381.5842254804363
3_20220826 23,1032.8890648718852
3_20220827 00,1022.74628198035
3_20220827 01,994.0238595919622
3_20220827 02,987.5692664430732
3_20220827 03,958.6914445477535
3_20220827 04,915.8340583924783
3_20220827 05,870.475877553859
3_20220827 06,926.8396712712997
3_20220827 07,1042.1125038655957
3_20220827 08,1148.8414380947513
3_20220827 09,1142.5925542708294
3_20220827 10,1157.9861355612622
3_20220827 11,1192.8772012727848
3_20220827 12,1315.4690381002836
3_20220827 13,1394.1420232867872
3_20220827 14,1537.617881992036
3_20220827 15,1673.3153318467769
3_20220827 16,1753.261502017635
3_20220827 17,1833.912029583879
3_20220827 18,2195.051770474386
3_20220827 19,2233.3634276065845
3_20220827 20,2051.197540638303
3_20220827 21,1500.0011103482525
3_20220827 22,1212.5698696760617
3_20220827 23,1080.8233720785981
3_20220828 00,1076.7420526979095
3_20220828 01,1117.2661630365733
3_20220828 02,1089.9892884111373
3_20220828 03,1048.2989265448548
3_20220828 04,1023.6119906861769
3_20220828 05,970.6198166206452
3_20220828 06,958.1635490404697
3_20220828 07,1048.1810305634904
3_20220828 08,1098.8953845360072
3_20220828 09,1095.6386496048915
3_20220828 10,1126.54619539565
3_20220828 11,1175.7748560725017
3_20220828 12,1206.1957766089433
3_20220828 13,1323.96188418843
3_20220828 14,1466.527950148138
3_20220828 15,1600.053743361926
3_20220828 16,1722.2853191416139
3_20220828 17,1974.791899881079
3_20220828 18,2226.3594180724626
3_20220828 19,2310.8685808487385
3_20220828 20,1933.2884268472158
3_20220828 21,1426.7703201175862
3_20220828 22,1243.5031655045284
3_20220828 23,1160.1191641233777
3_20220829 00,1120.7382546652389
3_20220829 01,1061.4455421218388
3_20220829 02,1032.7158450348325
3_20220829 03,996.7040539611728
3_20220829 04,951.3088133082276
3_20220829 05,976.6961344586164
3_20220829 06,953.8914310799122
3_20220829 07,1025.0625072010764
3_20220829 08,1083.7898397445801
3_20220829 09,1149.0136112878722
3_20220829 10,1183.5208438678446
3_20220829 11,1205.3478407795585
3_20220829 12,1185.9287934044642
3_20220829 13,1182.7812290079776
3_20220829 14,1175.3222448690015
3_20220829 15,1195.8306432132335
3_20220829 16,1169.7314711447782
3_20220829 17,1140.9718709538472
3_20220829 18,1116.7057823475616
3_20220829 19,1178.0648596217738
3_20220829 20,1165.0756445518664
3_20220829 21,1111.9071106173747
3_20220829 22,1045.9274853436839
3_20220829 23,953.7156711579413
3_20220830 00,967.6435130403704
3_20220830 01,945.6600352963976
3_20220830 02,901.8548007838381
3_20220830 03,884.088509323936
3_20220830 04,895.16480260566
3_20220830 05,923.9671787298299
3_20220830 06,1016.3465403875232
3_20220830 07,1167.9947489484948
3_20220830 08,1205.8749242795682
3_20220830 09,1338.4103698911554
3_20220830 10,1412.49663259522
3_20220830 11,1444.4475960948903
3_20220830 12,1476.341582304763
3_20220830 13,1504.6192247187287
3_20220830 14,1540.6357249569662
3_20220830 15,1598.6686914185705
3_20220830 16,1566.2458626470607
3_20220830 17,1530.3535300418025
3_20220830 18,1540.055613634851
3_20220830 19,1468.1197146538477
3_20220830 20,1437.6846792002768
3_20220830 21,1435.4930572618246
3_20220830 22,1127.9524537478937
3_20220830 23,999.4769972764016
3_20220831 00,998.9393185817624
3_20220831 01,956.4064123051946
3_20220831 02,934.8384953356241
3_20220831 03,930.4634609233947
3_20220831 04,915.6937920322443
3_20220831 05,947.2141449503926
3_20220831 06,977.1239410381488
3_20220831 07,1117.3162086676705
3_20220831 08,1212.7953873883566
3_20220831 09,1289.8466153078837
3_20220831 10,1295.7709690839843
3_20220831 11,1324.967628510893
3_20220831 12,1375.4851576026374
3_20220831 13,1467.0983438640467
3_20220831 14,1603.9245756754028
3_20220831 15,1700.2846282131363
3_20220831 16,1760.4862245613724
3_20220831 17,1879.7608729406697
3_20220831 18,2100.228235477702
3_20220831 19,2309.643243977294
3_20220831 20,2144.9851084678103
3_20220831 21,1881.0126553768737
3_20220831 22,1251.6697722762776
3_20220831 23,1032.580997571062
4_20220825 00,701.7435077636064
4_20220825 01,699.3036406566778
4_20220825 02,698.051466444634
4_20220825 03,696.7983520160412
4_20220825 04,707.8785579620474
4_20220825 05,717.9477540281089
4_20220825 06,769.9824392731616
4_20220825 07,885.0855387742572
4_20220825 08,1074.9548217625381
4_20220825 09,1239.6096613006282
4_20220825 10,1357.4004310568187
4_20220825 11,1380.477122448631
4_20220825 12,1367.1934483530665
4_20220825 13,1304.535860923297
4_20220825 14,1249.2629071671417
4_20220825 15,1152.8220520711272
4_20220825 16,1175.064309359216
4_20220825 17,1097.7186176675748
4_20220825 18,966.4399500068772
4_20220825 19,826.6839751315357
4_20220825 20,793.2975469760289
4_20220825 21,757.5303266764009
4_20220825 22,753.1279852123555
4_20220825 23,703.3039136107969
4_20220826 00,703.8545448321278
4_20220826 01,694.5766860097503
4_20220826 02,708.0662265756807
4_20220826 03,701.7993309821986
4_20220826 04,709.9338176546413
4_20220826 05,724.9913868559523
4_20220826 06,773.1452389713261
4_20220826 07,865.0334485707165
4_20220826 08,1067.1524194948734
4_20220826 09,1246.5802191094344
4_20220826 10,1319.2715197307202
4_20220826 11,1416.746956921085
4_20220826 12,1399.3746475604107
4_20220826 13,1353.7484471336543
4_20220826 14,1321.5005840660158
4_20220826 15,1331.106311373993
4_20220826 16,1295.352919419995
4_20220826 17,1158.0264821575552
4_20220826 18,1029.122693276331
4_20220826 19,860.54691519773
4_20220826 20,821.5645823944327
4_20220826 21,782.6596072959176
4_20220826 22,781.138519183853
4_20220826 23,742.3370234008414
4_20220827 00,729.4855519610477
4_20220827 01,708.3556778478854
4_20220827 02,708.7480991529334
4_20220827 03,684.0541032036438
4_20220827 04,682.7031475492315
4_20220827 05,706.2017839260361
4_20220827 06,751.3665351721581
4_20220827 07,854.4468130191915
4_20220827 08,1015.5627344182288
4_20220827 09,1138.6581918701493
4_20220827 10,1214.6455989334581
4_20220827 11,1225.3052766686305
4_20220827 12,1246.6322046636312
4_20220827 13,1231.3982806929298
4_20220827 14,1214.7050416659472
4_20220827 15,1208.832930317566
4_20220827 16,1171.8310829046782
4_20220827 17,1091.7316913962813
4_20220827 18,963.9129666994896
4_20220827 19,824.4074328783732
4_20220827 20,781.4282657235168
4_20220827 21,763.2431855976384
4_20220827 22,751.952547736285
4_20220827 23,719.4473294896749
4_20220828 00,689.8446742619515
4_20220828 01,691.5047889396393
4_20220828 02,698.5353688156958
4_20220828 03,698.6045046899799
4_20220828 04,700.5051997138609
4_20220828 05,714.4322981112566
4_20220828 06,764.0065655886729
4_20220828 07,849.9463736060369
4_20220828 08,1011.1248509311997
4_20220828 09,1141.0591318998543
4_20220828 10,1214.1252128173287
4_20220828 11,1262.371201615869
4_20220828 12,1278.445416155313
4_20220828 13,1278.5624913042386
4_20220828 14,1248.989603798608
4_20220828 15,1255.898612409448
4_20220828 16,1224.359958125245
4_20220828 17,1148.9924752111403
4_20220828 18,999.9764785448741
4_20220828 19,853.4425155322642
4_20220828 20,803.9427393785792
4_20220828 21,763.6285691702418
4_20220828 22,746.7702700193422
4_20220828 23,712.9992020640877
4_20220829 00,679.8438619889594
4_20220829 01,676.5913563490203
4_20220829 02,683.5841177019402
4_20220829 03,679.5148830041047
4_20220829 04,678.2940415270897
4_20220829 05,684.4074912299974
4_20220829 06,748.973710372593
4_20220829 07,862.7295171290148
4_20220829 08,998.3179308784926
4_20220829 09,1106.3418492519218
4_20220829 10,1165.982126460509
4_20220829 11,1194.5396958737272
4_20220829 12,1195.5089673169214
4_20220829 13,1173.207018941315
4_20220829 14,1154.310727291206
4_20220829 15,1127.6871798398709
4_20220829 16,1118.1891704664376
4_20220829 17,1030.4147045878574
4_20220829 18,941.3270752981833
4_20220829 19,816.6250592002012
4_20220829 20,790.5867549031072
4_20220829 21,748.0059941069777
4_20220829 22,749.0944502160156
4_20220829 23,701.8150904125145
4_20220830 00,698.1523769186259
4_20220830 01,698.4497291034226
4_20220830 02,698.3287966598608
4_20220830 03,712.7633894692733
4_20220830 04,731.7365731200188
4_20220830 05,742.854339432739
4_20220830 06,777.6351397513674
4_20220830 07,871.3379908432171
4_20220830 08,1001.702503057601
4_20220830 09,1090.7538101192292
4_20220830 10,1142.3035982622591
4_20220830 11,1163.8385048697157
4_20220830 12,1157.9386336472112
4_20220830 13,1145.5974223746252
4_20220830 14,1115.0494354918824
4_20220830 15,1102.8955289868554
4_20220830 16,1090.156382053572
4_20220830 17,1037.415437292634
4_20220830 18,958.194506083517
4_20220830 19,872.395001087856
4_20220830 20,834.6879180890547
4_20220830 21,775.6355137112824
4_20220830 22,762.1519369419602
4_20220830 23,719.3356677190748
4_20220831 00,718.482167102569
4_20220831 01,706.8564163007733
4_20220831 02,706.1284317406065
4_20220831 03,720.3414342201852
4_20220831 04,724.3573798082256
4_20220831 05,748.0156678591692
4_20220831 06,779.1790553869157
4_20220831 07,871.512149781593
4_20220831 08,1019.2943451256727
4_20220831 09,1132.6510105294024
4_20220831 10,1215.0762103485495
4_20220831 11,1266.0308670894105
4_20220831 12,1268.7268177702272
4_20220831 13,1237.4168975423584
4_20220831 14,1213.956392897946
4_20220831 15,1175.811411153574
4_20220831 16,1156.0864972748589
4_20220831 17,1088.6938812533538
4_20220831 18,955.6647347886227
4_20220831 19,836.1817600353596
4_20220831 20,798.4046759048867
4_20220831 21,772.300747385424
4_20220831 22,748.5861166398636
4_20220831 23,733.8783659529522
5_20220825 00,1872.1712272287907
5_20220825 01,1859.20934225262
5_20220825 02,1868.5760291190927
5_20220825 03,1845.3756654766196
5_20220825 04,1867.7004824671715
5_20220825 05,1954.530724136264
5_20220825 06,2029.9787208207522
5_20220825 07,2260.514980815056
5_20220825 08,2763.131738894732
5_20220825 09,3377.320526349279
5_20220825 10,3469.5472071389786
5_20220825 11,3328.687412633053
5_20220825 12,3283.6124757016187
5_20220825 13,3463.6537608904955
5_20220825 14,3450.969976710649
5_20220825 15,3376.9661852310965
5_20220825 16,3170.916800015679
5_20220825 17,2658.8710635766006
5_20220825 18,2134.3433146400475
5_20220825 19,1853.5703445604906
5_20220825 20,1813.6610388741904
5_20220825 21,1743.405599007619
5_20220825 22,1669.3662543978664
5_20220825 23,1662.2858137205405
5_20220826 00,1902.1967494146934
5_20220826 01,1913.5147498250165
5_20220826 02,1860.3564600988373
5_20220826 03,1856.5749981018844
5_20220826 04,1905.1007972982036
5_20220826 05,2017.7364280729098
5_20220826 06,2085.250490396642
5_20220826 07,2279.9260786840273
5_20220826 08,2933.0064816648583
5_20220826 09,4186.513954194902
5_20220826 10,4396.062023682075
5_20220826 11,5295.991463482111
5_20220826 12,6147.078760249455
5_20220826 13,6280.449867827159
5_20220826 14,5617.893539641377
5_20220826 15,5721.399322760873
5_20220826 16,5675.656228245093
5_20220826 17,5817.56603910732
5_20220826 18,5490.424438167014
5_20220826 19,5129.318322106722
5_20220826 20,5173.529383256941
5_20220826 21,2805.224914737149
5_20220826 22,1817.8196109774651
5_20220826 23,1724.3874624389814
5_20220827 00,2022.9134355123836
5_20220827 01,1986.8628526827317
5_20220827 02,1944.9316537829372
5_20220827 03,1931.3739844978156
5_20220827 04,1946.42175438888
5_20220827 05,2062.0528193895984
5_20220827 06,2098.515545719745
5_20220827 07,2288.353097220575
5_20220827 08,2960.231164073302
5_20220827 09,3544.7520112104144
5_20220827 10,3759.6457376409085
5_20220827 11,5442.331867048493
5_20220827 12,6206.345926660997
5_20220827 13,6275.633641697892
5_20220827 14,6274.551355442744
5_20220827 15,6275.388111253726
5_20220827 16,6283.456362547909
5_20220827 17,6252.502291749243
5_20220827 18,5755.533383005117
5_20220827 19,5412.335733733399
5_20220827 20,5416.727379873847
5_20220827 21,3049.2483839888905
5_20220827 22,1776.4678615028597
5_20220827 23,1658.6600394771096
5_20220828 00,1660.9282553980474
5_20220828 01,1670.8357922002813
5_20220828 02,1657.4599077002583
5_20220828 03,1663.1860137724154
5_20220828 04,1703.3103131062355
5_20220828 05,1829.4825504809276
5_20220828 06,2046.2272316412118
5_20220828 07,2459.978759789326
5_20220828 08,4810.166183234152
5_20220828 09,5921.978016161557
5_20220828 10,6078.8964618825785
5_20220828 11,6226.7436784729025
5_20220828 12,6276.842600804652
5_20220828 13,6336.464498120328
5_20220828 14,6450.03075897607
5_20220828 15,6524.252886139074
5_20220828 16,6537.301861746687
5_20220828 17,6298.2623719053545
5_20220828 18,3208.8389337358994
5_20220828 19,2102.584648070738
5_20220828 20,1803.3330567350358
5_20220828 21,1668.3072337151273
5_20220828 22,1578.9215084044115
5_20220828 23,1560.1642376491277
5_20220829 00,1857.950482781126
5_20220829 01,1839.9533627903252
5_20220829 02,1841.251668804269
5_20220829 03,1828.2820816566107
5_20220829 04,1825.8754616887234
5_20220829 05,1870.5233437506115
5_20220829 06,1846.937153596199
5_20220829 07,1914.5422454465374
5_20220829 08,1943.2825958556768
5_20220829 09,1993.695885423065
5_20220829 10,1987.6050963159673
5_20220829 11,2001.6669380973865
5_20220829 12,1979.7158646871578
5_20220829 13,1999.8632620647859
5_20220829 14,1728.9610191475783
5_20220829 15,1689.500609788052
5_20220829 16,1777.4896211782636
5_20220829 17,2012.4424014231004
5_20220829 18,1886.577946670835
5_20220829 19,1772.5172053139177
5_20220829 20,1746.842618569814
5_20220829 21,1711.627819911525
5_20220829 22,1699.0018420466834
5_20220829 23,1699.6201694705835
5_20220830 00,1876.1820345119106
5_20220830 01,1884.9997905274208
5_20220830 02,1874.0331195886386
5_20220830 03,1879.9901594784224
5_20220830 04,1878.9500924470003
5_20220830 05,1876.5014445902032
5_20220830 06,1872.2707996608026
5_20220830 07,1965.324296218914
5_20220830 08,2124.3562116044013
5_20220830 09,2242.941326520642
5_20220830 10,2323.4703096517605
5_20220830 11,2309.20156080941
5_20220830 12,2320.6729588784056
5_20220830 13,2375.0781553469483
5_20220830 14,2187.939328004044
5_20220830 15,2106.2552439154965
5_20220830 16,2037.1451085845674
5_20220830 17,2141.2440221954325
5_20220830 18,1913.8815710770614
5_20220830 19,1843.7262983131066
5_20220830 20,1792.5119940988072
5_20220830 21,1757.914953528176
5_20220830 22,1704.5317387003722
5_20220830 23,1701.7482906636596
5_20220831 00,1860.3903137551076
5_20220831 01,1886.1744227425668
5_20220831 02,1852.687139581447
5_20220831 03,1867.3425311064336
5_20220831 04,1880.601081448202
5_20220831 05,1973.402510482925
5_20220831 06,2043.364534247812
5_20220831 07,2248.7500888062286
5_20220831 08,2508.5632953864438
5_20220831 09,2735.47757194031
5_20220831 10,2754.9042324862903
5_20220831 11,2875.297305048479
5_20220831 12,2735.2192675773276
5_20220831 13,2867.078840464308
5_20220831 14,2555.698985439266
5_20220831 15,2521.6323787606825
5_20220831 16,2381.8801542726055
5_20220831 17,2420.883993029595
5_20220831 18,2019.0335204826151
5_20220831 19,1832.5190225509527
5_20220831 20,1756.0790068793128
5_20220831 21,1670.7395573821675
5_20220831 22,1625.2303946539537
5_20220831 23,1644.1461180453623
6_20220825 00,1190.3822211840572
6_20220825 01,1031.2636943744412
6_20220825 02,1002.1582333917503
6_20220825 03,1003.3907553205344
6_20220825 04,996.3747686020761
6_20220825 05,1035.0629209184183
